"date";"AtomId";"Shows";"BudgetSpent";"Clicks"
"2024-06-21";10601;1;0.00000000;0
"2024-06-16";10630;20;0.07705600;0
"2024-06-14";10462;220;6.60755200;0
"2024-06-16";10624;19;0.20198304;0
"2024-07-05";10017;10;0.00000000;0
"2024-06-19";10500;1;0.02889600;0
"2024-06-23";10620;4;0.00963200;0
"2024-06-28";10665;154;7.84044800;3
"2024-06-20";10470;175;2.82217600;2
"2024-06-15";10582;127;1.46406400;2
"2024-06-23";10462;146;2.70659200;0
"2024-06-16";10168;272;8.04272000;2
"2024-06-22";10489;130;4.13212800;0
"2024-06-15";10432;2;0.01926400;0
"2024-06-25";10662;2;0.00000000;0
"2024-07-03";10691;92;45.61782624;66
"2024-06-25";10240;1;0.00000000;0
"2024-06-25";10468;1;0.06742400;0
"2024-06-24";10651;12;0.33712000;0
"2024-07-08";10474;0;0.00000000;0
"2024-06-11";10493;1;0.00963200;0
"2024-06-28";10643;36;0.72240000;1
"2024-06-22";10576;0;0.00000000;0
"2024-06-29";10233;199;3.40972800;0
"2024-06-25";10042;56;0.84761600;1
"2024-06-28";10331;125;2.01308800;1
"2024-06-22";10455;2;0.04816000;0
"2024-06-18";10499;1;0.00000000;0
"2024-06-26";10492;192;4.31513600;0
"2024-06-23";10240;126;1.98419200;0
"2024-06-29";10428;27;0.86688000;0
"2024-06-30";10641;1359;33.91427200;36
"2024-06-28";10215;1;0.00963200;0
"2024-06-23";10438;18;0.30822400;0
"2024-06-13";10607;1;0.00963200;0
"2024-06-30";10443;2;0.02889600;0
"2024-06-18";10462;1;0.04816000;0
"2024-07-03";10696;30;0.09709056;1
"2024-06-13";10488;1;0.10595200;0
"2024-06-21";10633;1;0.00000000;0
"2024-07-07";10144;0;0.00000000;0
"2024-06-19";10442;135;5.02790400;0
"2024-07-08";10432;0;0.00000000;0
"2024-06-21";10442;35;0.81872000;0
"2024-06-26";10608;14;0.07705600;1
"2024-06-20";10624;1;0.00963200;1
"2024-06-30";10017;2;0.00000000;0
"2024-06-22";10148;24;0.52012800;0
"2024-06-22";10495;294;3.95875200;1
"2024-06-25";10624;1058;10.47046560;78
"2024-06-14";10587;106;0.41417600;1
"2024-06-13";10216;187;1.91676800;12
"2024-06-27";10431;28;0.31785600;0
"2024-07-01";10661;284;6.05852800;1
"2024-06-27";10472;1;0.00963200;0
"2024-06-21";10483;1;0.10595200;0
"2024-06-26";10488;306;5.88515200;0
"2024-07-01";10502;6;0.05779200;0
"2024-06-29";10663;2;0.00963200;0
"2024-06-26";10447;1;0.00963200;0
"2024-06-11";10612;1;0.00000000;0
"2024-06-26";10646;108;1.37737600;7
"2024-06-15";10606;3;0.00000000;0
"2024-06-14";10629;2;0.01926400;0
"2024-06-28";10649;2;0.00000000;0
"2024-06-27";10665;56;1.61817600;0
"2024-06-13";10487;248;9.70905600;1
"2024-06-19";10521;0;0.00000000;0
"2024-06-14";10586;53;0.41417600;1
"2024-06-24";10645;6;0.07705600;0
"2024-06-26";10650;86;1.79155200;1
"2024-06-24";10143;35;0.97283200;0
"2024-06-18";10431;2;0.04816000;0
"2024-06-12";10625;1;0.00963200;0
"2024-06-17";10599;1;0.00000000;0
"2024-06-14";10431;6;0.13484800;0
"2024-06-28";10451;467;5.75030400;1
"2024-06-16";10470;186;3.37120000;7
"2024-06-26";10174;2;0.04816000;0
"2024-06-11";10256;1;0.02889600;0
"2024-06-26";10222;105;0.75100704;1
"2024-06-28";10444;57;1.42553600;0
"2024-06-16";10630;2;0.02889600;0
"2024-06-27";10469;184;2.92812800;3
"2024-06-28";10641;905;20.15977600;21
"2024-06-12";10633;5;0.00000000;0
"2024-06-26";10642;10;1.25216000;1
"2024-06-16";10462;207;5.90441600;1
"2024-06-18";10502;19;0.43344000;0
"2024-06-15";10328;17;0.59718400;0
"2024-06-30";10442;4;0.01926400;0
"2024-06-12";10475;73;2.36947200;0
"2024-06-12";10042;2;0.00000000;0
"2024-06-15";10444;57;1.85897600;0
"2024-06-18";10618;1710;13.33068800;78
"2024-06-29";10706;4;0.00000000;0
"2024-06-24";10655;432;5.71177600;1
"2024-06-18";10460;74;1.95529600;0
"2024-06-29";10670;4;0.06742400;0
"2024-06-16";10042;4;0.00000000;0
"2024-06-24";10497;75;2.16720000;0
"2024-06-26";10647;10;0.29859200;1
"2024-06-27";10660;2;0.32748800;0
"2024-06-14";10468;2;0.03852800;0
"2024-06-16";10627;3;0.00963200;0
"2024-07-07";10691;263;43.18863584;48
"2024-06-17";10442;118;5.60582400;0
"2024-06-16";10428;736;10.47961600;4
"2024-06-18";10468;1;0.00963200;0
"2024-06-26";10487;509;9.44899200;1
"2024-06-24";10647;10;0.30822400;1
"2024-06-11";10583;10;0.13484800;0
"2024-06-25";10469;1;0.00963200;0
"2024-06-29";10499;10;0.36601600;0
"2024-06-15";10638;5905;36.85203200;120
"2024-06-11";10486;1;0.09632000;0
"2024-07-08";10233;0;0.00000000;0
"2024-06-17";10331;580;8.51468800;3
"2024-06-22";10467;0;0.00000000;0
"2024-06-16";10430;96;2.25388800;1
"2024-06-18";10500;2;0.00963200;0
"2024-06-14";10630;216;1.45443200;8
"2024-06-30";10332;1;0.00963200;0
"2024-06-25";10438;21;0.70313600;0
"2024-06-20";10495;303;7.92713600;1
"2024-06-23";10430;21;0.32748800;0
"2024-06-29";10666;2;0.10595200;0
"2024-06-30";10244;104;1.23289600;0
"2024-06-27";10656;1;0.00963200;0
"2024-06-29";10433;165;2.97628800;1
"2024-06-13";10445;1;0.00000000;0
"2024-06-27";10458;1;0.03852800;0
"2024-06-16";10618;945;8.53395200;60
"2024-06-16";10122;26;1.19436800;0
"2024-06-21";10475;212;4.83526400;0
"2024-06-20";10491;3;0.04816000;0
"2024-06-20";10256;5;0.20227200;0
"2024-06-14";10475;381;8.74585600;1
"2024-06-19";10042;3;0.00000000;0
"2024-06-11";10495;321;7.77302400;1
"2024-06-20";10496;1;0.00963200;0
"2024-06-12";10476;237;6.37638400;1
"2024-06-15";10634;703;5.62508800;33
"2024-07-05";10689;309;11.51024000;4
"2024-06-24";10656;196;3.93948800;1
"2024-06-19";10600;10;0.08668800;1
"2024-06-24";10646;4943;73.56921600;342
"2024-06-29";10502;981;17.15459200;3
"2024-06-24";10498;38;1.04025600;0
"2024-06-24";10488;248;5.96220800;0
"2024-06-18";10627;1;0.00000000;0
"2024-06-14";10427;6;0.14448000;0
"2024-06-16";10031;39;11.90515200;6
"2024-06-24";10417;1;0.04816000;0
"2024-06-27";10659;347;7.73449600;3
"2024-06-15";10445;1;0.00000000;0
"2024-06-30";10643;1001;38.94217600;51
"2024-07-05";10706;2;0.00000000;0
"2024-06-28";10643;1;0.01926400;1
"2024-07-01";10463;45;0.54902400;0
"2024-06-28";10640;1;0.00000000;0
"2024-06-19";10601;2;0.00000000;0
"2024-06-17";10488;255;10.00764800;2
"2024-06-22";10624;1;0.00000000;0
"2024-06-23";10595;1192;12.85939424;96
"2024-06-22";10611;1;0.01926400;1
"2024-06-27";10241;97;1.47369600;0
"2024-06-17";10330;1923;67.06761600;59
"2024-06-13";10605;1;0.00000000;0
"2024-06-30";10645;0;0.00000000;0
"2024-06-20";10421;4;0.04816000;0
"2024-06-14";10428;4;0.02889600;0
"2024-06-14";10590;1;0.00000000;0
"2024-06-11";10501;1;0.11558400;0
"2024-06-22";10606;1;0.00963200;0
"2024-06-21";10634;12;0.14390208;0
"2024-06-29";10422;1;0.01926400;0
"2024-06-19";10431;4;0.08668800;0
"2024-06-29";10432;356;9.19856000;14
"2024-06-19";10441;101;3.78537600;0
"2024-06-11";10174;1177;35.07984032;4
"2024-06-16";10617;7;0.00000000;0
"2024-07-04";10706;121;13.53074464;15
"2024-06-16";10240;180;4.16102400;0
"2024-06-24";10657;1;0.00963200;0
"2024-06-26";10598;1;0.00000000;0
"2024-06-14";10477;1;0.05779200;0
"2024-06-19";10489;1;0.04816000;0
"2024-06-25";10499;20;0.65497600;0
"2024-06-16";10635;1;0.00000000;0
"2024-06-22";10486;163;1.94566400;0
"2024-06-17";10480;1;0.04816000;0
"2024-06-24";10620;3;0.00000000;0
"2024-06-25";10659;2;0.05779200;0
"2024-06-12";10422;1;0.00963200;0
"2024-07-01";10436;185;4.34403200;0
"2024-06-13";10638;11241;72.97203200;196
"2024-06-18";10222;148;1.24166112;11
"2024-06-30";10434;2;0.06742400;0
"2024-06-15";10595;858;7.73449600;49
"2024-06-25";10031;42;4.94121600;3
"2024-06-22";10174;296;5.24944000;0
"2024-06-20";10254;79;3.53494400;0
"2024-06-20";10433;945;18.07926400;10
"2024-06-12";10462;85;3.36156800;0
"2024-06-17";10468;8;0.48160000;0
"2024-06-12";10576;3;0.00000000;0
"2024-06-24";10444;12;0.26006400;0
"2024-06-27";10222;314;2.34057600;17
"2024-06-15";10476;864;18.92688000;6
"2024-06-24";10122;0;0.00000000;0
"2024-06-25";10598;1;0.00000000;0
"2024-06-22";10624;50;0.53900672;3
"2024-06-11";10584;81;0.40454400;3
"2024-06-14";10577;34;0.08668800;0
"2024-07-01";10671;1;0.00963200;0
"2024-06-17";10144;1;0.02889600;0
"2024-07-06";10170;0;0.00000000;0
"2024-06-19";10432;1562;41.49465600;31
"2024-06-29";10653;55;0.96320000;0
"2024-06-26";10328;2;0.03852800;0
"2024-06-14";10498;24;0.34675200;0
"2024-06-20";10036;1;0.00000000;0
"2024-06-18";10042;1;0.00000000;0
"2024-06-11";10620;24;0.02889600;0
"2024-06-15";10498;330;6.06835264;0
"2024-06-26";10478;64;0.71276800;0
"2024-06-12";10485;249;8.41836800;0
"2024-06-13";10634;4;0.02889600;0
"2024-06-19";10610;1;0.00963200;0
"2024-06-26";10460;40;0.44307200;0
"2024-07-03";10649;0;0.00000000;0
"2024-06-12";10483;1;0.07705600;0
"2024-07-08";10501;0;0.00000000;0
"2024-06-18";10451;1005;16.53814400;4
"2024-06-20";10216;246;3.09187200;26
"2024-06-13";10577;1;0.00000000;0
"2024-06-25";10596;1;0.00000000;0
"2024-06-15";10617;1;0.00000000;0
"2024-07-03";10706;233;35.00124320;16
"2024-06-13";10427;2;0.01926400;0
"2024-06-24";10470;70;1.44480000;1
"2024-06-15";10609;5;0.00000000;0
"2024-06-22";10642;812;28.64556800;28
"2024-06-27";10648;3;0.03852800;0
"2024-06-30";10671;1;0.01926400;0
"2024-06-13";10585;9;0.00000000;0
"2024-06-13";10496;4;0.05779200;0
"2024-06-17";10430;1;0.00963200;0
"2024-06-12";10436;1;0.06742400;0
"2024-07-01";10450;39;0.59718400;0
"2024-06-15";10589;1;0.01926400;0
"2024-06-17";10432;6;0.32748800;0
"2024-06-28";10476;24;0.27932800;1
"2024-07-07";10174;0;0.00000000;0
"2024-06-13";10612;1;0.00000000;0
"2024-06-23";10643;14;0.41417600;2
"2024-06-21";10641;12;0.33721632;1
"2024-07-06";10488;0;0.00000000;0
"2024-07-01";10691;1604;35.01665440;108
"2024-06-24";10458;1;0.00000000;0
"2024-06-16";10497;824;11.28870400;9
"2024-06-28";10433;231;4.13212800;4
"2024-06-20";10475;397;10.40256000;3
"2024-06-15";10581;87;0.25043200;0
"2024-06-24";10606;1;0.00963200;0
"2024-06-19";10242;219;6.04889600;0
"2024-06-30";10432;416;11.82809600;9
"2024-06-17";10630;2;0.01926400;0
"2024-06-16";10171;2423;50.64505600;7
"2024-06-27";10619;3;0.00963200;0
"2024-06-19";10428;4;0.02889600;0
"2024-06-19";10485;1;0.00963200;0
"2024-06-12";10584;44;0.56828800;1
"2024-06-20";10623;2;0.01926400;0
"2024-06-25";10418;7;0.24080000;0
"2024-06-28";10662;1;0.01926400;0
"2024-06-25";10487;450;10.00764800;1
"2024-06-25";10497;52;2.32131200;4
"2024-06-20";10611;3;0.01926400;0
"2024-06-14";10042;16;8.26425600;3
"2024-06-21";10634;2;0.00963200;0
"2024-06-15";10170;291;8.89996800;0
"2024-06-17";10215;1;0.00963200;0
"2024-06-17";10436;1;0.08668800;0
"2024-06-12";10487;1;0.04816000;0
"2024-07-07";10696;2124;36.73490688;109
"2024-07-05";10640;747;15.95059200;20
"2024-06-26";10480;3;0.01926400;0
"2024-07-03";10455;6;0.15411200;0
"2024-06-17";10470;1;0.00963200;0
"2024-06-13";10476;326;10.72041600;0
"2024-06-28";10660;1;0.03852800;0
"2024-06-24";10430;26;0.78982400;0
"2024-06-26";10330;315;11.64508800;2
"2024-06-21";10434;8;0.24080000;1
"2024-06-12";10428;1;0.02889600;0
"2024-07-01";10651;170;3.68905600;0
"2024-06-13";10494;629;17.70361600;0
"2024-06-29";10493;0;0.00000000;0
"2024-06-27";10042;70;10.95158400;4
"2024-07-06";10233;0;0.00000000;0
"2024-06-19";10331;1021;15.82537600;9
"2024-06-16";10501;1;0.00000000;0
"2024-06-11";10614;3;0.00000000;0
"2024-06-22";10328;327;8.07161600;11
"2024-06-16";10329;138;2.02272000;3
"2024-06-17";10618;1261;11.21164800;67
"2024-06-20";10143;140;6.05852800;0
"2024-06-16";10629;8;0.02889600;1
"2024-06-13";10168;1;0.01926400;0
"2024-07-03";10467;0;0.00000000;0
"2024-06-23";10637;4;0.00000000;0
"2024-06-24";10144;0;0.00000000;0
"2024-06-28";10502;3;0.19264000;0
"2024-06-15";10437;169;4.44035200;1
"2024-06-25";10647;15;0.36601600;2
"2024-06-20";10463;59;2.23462400;0
"2024-06-28";10652;61;1.01136000;0
"2024-06-11";10624;2;0.01926400;0
"2024-06-23";10143;1;0.00963200;0
"2024-06-14";10607;284;2.39836800;11
"2024-06-16";10422;2;0.00000000;0
"2024-06-23";10467;1;0.03852800;0
"2024-06-22";10565;0;0.00000000;0
"2024-07-07";10670;0;0.00000000;0
"2024-06-30";10689;23;0.43748544;2
"2024-06-16";10331;1244;18.83056000;16
"2024-06-20";10222;7970;63.92758400;407
"2024-07-04";10689;219;0.21469728;1
"2024-06-29";10641;4;0.28896000;0
"2024-06-27";10222;33;0.25043200;2
"2024-06-11";10434;10;0.41417600;1
"2024-06-27";10443;51;1.23289600;0
"2024-06-11";10592;33;1.24252800;0
"2024-06-26";10646;4;0.02889600;0
"2024-06-11";10432;8;0.25043200;0
"2024-06-11";10442;386;9.74758400;2
"2024-06-15";10428;225;3.55420800;1
"2024-06-11";10474;198;4.86416000;1
"2024-06-29";10017;95;23.75251200;9
"2024-07-03";10167;343;5.00864000;1
"2024-06-22";10435;1;0.06742400;0
"2024-06-28";10472;1;0.00000000;0
"2024-06-13";10634;1;0.00963200;0
"2024-06-16";10330;1350;47.55318400;39
"2024-07-03";10674;39;0.11558400;1
"2024-06-25";10222;137;1.13580544;5
"2024-06-23";10495;148;2.24425600;2
"2024-06-21";10222;241;2.06095904;15
"2024-06-13";10431;2;0.02889600;0
"2024-06-27";10450;68;1.45443200;0
"2024-06-13";10587;124;1.78230528;1
"2024-06-20";10244;201;4.51740800;2
"2024-06-17";10031;1;0.00000000;0
"2024-06-24";10475;282;5.31686400;0
"2024-06-15";10585;79;0.31785600;2
"2024-06-20";10442;72;3.30377600;0
"2024-06-18";10442;138;3.79500800;0
"2024-06-22";10633;1;0.00000000;0
"2024-06-25";10646;132;1.92640000;12
"2024-06-17";10462;1;0.02889600;0
"2024-06-29";10331;108;1.85897600;2
"2024-06-11";10433;682;13.62928000;15
"2024-06-24";10438;42;0.72240000;0
"2024-06-21";10455;1;0.00963200;0
"2024-06-12";10494;510;13.08988800;1
"2024-06-24";10629;5;0.03852800;1
"2024-06-25";10650;77;1.89750400;2
"2024-06-28";10233;1;0.02889600;0
"2024-06-23";10576;0;0.00000000;0
"2024-07-01";10640;1059;18.06000000;26
"2024-06-17";10499;336;7.73449600;1
"2024-06-26";10042;36;5.16275200;4
"2024-06-30";10428;5;0.09632000;0
"2024-06-12";10457;1161;20.93996800;2
"2024-06-19";10502;5065;92.38051200;14
"2024-06-24";10479;1;0.28896000;0
"2024-06-12";10607;469;4.57529632;28
"2024-06-29";10643;1044;39.83795200;62
"2024-06-27";10174;387;6.24153600;0
"2024-06-11";10472;1;0.00963200;0
"2024-06-16";10328;12;0.31785600;0
"2024-06-16";10488;455;15.97948800;2
"2024-06-23";10496;1;0.00963200;0
"2024-06-30";10661;1;0.00000000;0
"2024-06-20";10443;108;4.31513600;0
"2024-06-21";10611;215;1.52185600;14
"2024-06-11";10633;1;0.00000000;0
"2024-07-07";10432;0;0.00000000;0
"2024-06-15";10624;33;0.45270400;3
"2024-06-24";10595;1293;13.44656096;84
"2024-06-29";10640;1;0.00000000;0
"2024-06-21";10421;637;15.62310400;3
"2024-06-11";10430;67;1.26179200;0
"2024-06-11";10475;245;6.59792000;0
"2024-06-22";10634;10;0.10595200;1
"2024-06-15";10427;10;0.12521600;0
"2024-06-22";10475;482;6.55939200;1
"2024-06-12";10216;221;2.36947200;21
"2024-06-28";10432;299;8.88070400;9
"2024-06-18";10441;272;8.13904000;0
"2024-06-30";10462;34;0.28896000;0
"2024-06-30";10472;1;0.00963200;0
"2024-06-25";10648;4;0.00000000;0
"2024-06-23";10498;108;3.17856000;0
"2024-06-11";10438;412;12.52160000;2
"2024-06-25";10491;1;0.00000000;0
"2024-06-19";10499;1;0.01926400;0
"2024-06-23";10417;1;0.11558400;0
"2024-06-30";10233;281;5.74067200;0
"2024-06-20";10477;205;6.87724800;1
"2024-06-29";10216;236;3.02444800;13
"2024-06-29";10256;241;2.92812800;0
"2024-07-01";10445;84;1.66633600;0
"2024-07-01";10216;1;0.00000000;0
"2024-06-19";10619;9;0.02889600;0
"2024-06-18";10330;1747;58.53366400;47
"2024-07-01";10442;0;0.00000000;0
"2024-06-11";10473;33;0.37564800;0
"2024-06-17";10501;2;0.03852800;0
"2024-06-19";10462;243;8.13904000;0
"2024-06-23";10254;1;0.06742400;0
"2024-06-26";10427;13;0.00963200;0
"2024-06-13";10595;5;0.04816000;0
"2024-06-29";10442;187;2.37910400;0
"2024-06-19";10610;7;0.03852800;0
"2024-06-15";10625;1;0.00963200;0
"2024-06-14";10497;9;0.06742400;0
"2024-06-21";10496;597;12.81056000;2
"2024-06-16";10608;9;0.00963200;0
"2024-07-08";10690;6;0.10758944;1
"2024-06-30";10655;58;0.90540800;0
"2024-06-14";10485;303;9.28524800;0
"2024-06-24";10624;21;0.26969600;0
"2024-06-27";10647;409;9.28524800;13
"2024-06-13";10639;2;0.03852800;1
"2024-06-23";10646;127;1.58928000;10
"2024-06-20";10472;1;0.01926400;0
"2024-06-22";10634;2;0.02889600;0
"2024-06-17";10498;94;1.68560000;0
"2024-06-16";10612;2;0.00000000;0
"2024-06-22";10643;1;0.00000000;0
"2024-06-25";10647;1;0.00000000;0
"2024-07-07";10233;0;0.00000000;0
"2024-06-13";10586;146;1.66633600;0
"2024-06-18";10331;574;8.99628800;5
"2024-07-03";10017;15;1.57001600;1
"2024-06-15";10629;1;0.00963200;0
"2024-07-04";10649;0;0.00000000;0
"2024-06-22";10447;380;4.11286400;3
"2024-06-20";10438;72;3.82390400;0
"2024-06-15";10474;278;8.39910400;0
"2024-06-18";10476;2;0.18300800;0
"2024-06-13";10584;45;0.39491200;0
"2024-06-27";10651;219;3.96838400;1
"2024-06-26";10656;2;0.07705600;0
"2024-06-27";10483;371;8.96739200;5
"2024-06-24";10439;0;0.00000000;0
"2024-06-13";10042;1;0.00000000;0
"2024-06-17";10421;883;15.05481600;3
"2024-06-29";10671;164;2.93776000;0
"2024-06-13";10581;1;0.02889600;0
"2024-06-16";10609;11;0.00000000;0
"2024-06-20";10018;160;12.47344000;114
"2024-06-14";10167;176;5.91404800;0
"2024-06-19";10609;5;0.00000000;0
"2024-06-25";10607;822;5.70214400;42
"2024-07-08";10681;2;0.00963200;0
"2024-07-08";10691;181;39.53098016;49
"2024-06-26";10421;1;0.03852800;0
"2024-06-17";10428;989;13.83155200;2
"2024-06-28";10691;8;0.00000000;0
"2024-06-18";10482;1;0.03852800;0
"2024-06-27";10418;0;0.00000000;0
"2024-06-30";10652;8;0.35638400;0
"2024-06-30";10662;1;0.00000000;0
"2024-06-15";10457;1;0.00963200;0
"2024-06-27";10487;423;10.49888000;0
"2024-06-17";10497;904;13.18620800;16
"2024-06-12";10144;849;19.81302400;1
"2024-07-05";10442;0;0.00000000;0
"2024-06-24";10476;474;7.91750400;3
"2024-06-27";10642;11;0.81872000;0
"2024-06-13";10502;12;0.41417600;0
"2024-07-03";10018;1;0.45270400;1
"2024-06-28";10462;179;3.08224000;0
"2024-06-24";10634;13;0.07705600;0
"2024-06-27";10330;84;2.26352000;1
"2024-06-26";10500;2;0.10595200;0
"2024-06-14";10486;289;8.25462400;2
"2024-07-03";10176;17;0.14448000;0
"2024-06-16";10599;6;0.00000000;0
"2024-06-23";10421;6;0.33712000;0
"2024-06-25";10460;49;0.66460800;0
"2024-06-15";10470;112;1.96492800;0
"2024-06-17";10502;14;1.13647968;0
"2024-06-12";10616;2;0.00000000;0
"2024-06-15";10620;3;0.00000000;0
"2024-06-19";10222;136;1.10739104;6
"2024-06-25";10610;102;0.62608000;5
"2024-06-27";10650;2;0.30822400;0
"2024-06-14";10171;1472;31.16924832;2
"2024-06-19";10613;1;0.00000000;0
"2024-07-01";10643;7;0.17337600;0
"2024-06-14";10489;142;5.92368000;1
"2024-06-24";10240;69;1.26179200;1
"2024-06-19";10463;0;0.00000000;0
"2024-06-27";10502;2;0.00963200;0
"2024-06-24";10329;60;0.94393600;1
"2024-06-14";10329;164;2.37910400;1
"2024-06-15";10422;6;0.03852800;0
"2024-06-19";10630;530;3.12076800;20
"2024-06-16";10437;147;5.30723200;0
"2024-07-03";10643;11;0.35638400;1
"2024-06-12";10427;1;0.05779200;0
"2024-07-01";10662;3;0.02889600;0
"2024-06-20";10176;367;8.69769600;0
"2024-06-12";10148;2;0.06742400;0
"2024-06-24";10447;1;0.15411200;0
"2024-06-19";10451;1249;24.39785600;2
"2024-06-29";10689;622;53.68481888;52
"2024-06-21";10565;0;0.00000000;0
"2024-06-17";10629;1;0.00000000;0
"2024-07-08";10640;811;15.85427200;20
"2024-06-13";10031;43;8.94812800;6
"2024-06-15";10576;36;0.15411200;0
"2024-06-20";10492;1;0.00963200;0
"2024-06-23";10328;1;0.02889600;0
"2024-06-27";10497;67;2.34057600;0
"2024-06-18";10493;891;20.38131200;2
"2024-06-30";10653;1;0.00000000;0
"2024-06-18";10144;1;0.05779200;0
"2024-06-25";10328;2;0.03852800;0
"2024-06-15";10497;624;8.55321600;5
"2024-06-18";10122;115;4.22844800;0
"2024-06-30";10455;116;1.30995200;0
"2024-06-12";10488;1;0.05779200;0
"2024-06-11";10623;1;0.00000000;0
"2024-06-21";10486;103;2.13830400;1
"2024-06-30";10670;5;0.03852800;0
"2024-06-24";10660;3;0.00963200;0
"2024-06-21";10174;261;5.80809600;0
"2024-06-24";10328;4;0.16374400;1
"2024-06-14";10440;70;2.55248000;0
"2024-06-25";10593;1;0.00000000;0
"2024-07-04";10018;1;0.00000000;0
"2024-06-17";10242;150;3.62163200;1
"2024-06-11";10443;1;0.00963200;0
"2024-07-01";10433;2;0.01926400;0
"2024-06-17";10493;684;20.37168000;1
"2024-06-14";10031;24;5.81772800;5
"2024-06-12";10638;9790;73.81964800;217
"2024-06-26";10657;2;0.00000000;0
"2024-06-18";10608;5;0.00963200;0
"2024-06-30";10216;9;0.14448000;1
"2024-06-15";10434;8;0.57792000;1
"2024-06-25";10500;3;0.15420832;0
"2024-06-24";10042;6;0.00000000;0
"2024-06-17";10479;41;1.73376000;0
"2024-06-16";10595;744;7.13731200;40
"2024-06-20";10486;2;0.03852800;0
"2024-06-24";10421;1;0.00963200;0
"2024-06-14";10476;354;9.53568000;2
"2024-06-13";10595;48;0.41417600;2
"2024-06-12";10502;14;1.10768000;0
"2024-06-20";10432;5;0.16374400;0
"2024-06-30";10433;205;4.03580800;5
"2024-06-25";10646;2;0.03852800;0
"2024-06-15";10171;1;0.00963200;0
"2024-06-12";10443;146;3.99728000;0
"2024-06-15";10616;1;0.00000000;0
"2024-06-22";10623;2;0.02889600;0
"2024-06-16";10148;2;0.24080000;0
"2024-06-15";10240;247;5.75030400;1
"2024-06-14";10480;80;2.35020800;0
"2024-06-15";10501;2;0.01926400;0
"2024-06-12";10328;2680;47.51465600;22
"2024-06-26";10329;6;0.06742400;0
"2024-06-11";10222;315;2.40761472;13
"2024-06-21";10018;161;6.07779200;114
"2024-06-26";10659;2;0.01926400;0
"2024-06-14";10330;1;0.00000000;0
"2024-06-11";10421;3;0.01926400;0
"2024-06-30";10437;1;0.00000000;0
"2024-06-11";10583;132;2.23462400;2
"2024-06-30";10666;2;0.05779200;0
"2024-06-26";10418;0;0.00000000;0
"2024-06-19";10472;1;0.00000000;0
"2024-06-23";10444;21;0.30822400;0
"2024-06-26";10497;121;4.14176000;0
"2024-06-26";10617;4;0.00000000;0
"2024-06-14";10638;11302;73.38630432;180
"2024-06-12";10170;206;6.27043200;2
"2024-06-22";10645;10;0.20227200;0
"2024-06-11";10143;2;0.03852800;0
"2024-06-23";10624;1;0.00963200;0
"2024-06-30";10706;1554;89.00786720;115
"2024-06-17";10439;125;4.74857600;0
"2024-06-12";10496;197;4.62336000;0
"2024-06-25";10658;4;0.11558400;0
"2024-06-19";10330;1617;52.32102400;63
"2024-06-25";10654;5;0.06742400;0
"2024-06-18";10610;1;0.01926400;0
"2024-06-25";10330;197;8.21609600;6
"2024-07-01";10648;1;0.03852800;0
"2024-06-13";10428;7;0.23116800;0
"2024-07-01";10437;0;0.00000000;0
"2024-06-21";10447;84;1.70486400;2
"2024-06-16";10144;3;0.03852800;0
"2024-06-13";10329;292;3.70832000;2
"2024-06-17";10457;4;0.07705600;0
"2024-07-05";10706;140;3.06451712;15
"2024-06-25";10478;1;0.00963200;0
"2024-07-08";10642;0;0.00000000;0
"2024-06-23";10646;1;0.00963200;0
"2024-06-28";10653;3;0.08668800;0
"2024-07-01";10431;171;3.77574400;4
"2024-06-13";10497;1016;16.08544000;8
